topicId,rank,docId,filename
4,291,1896,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185271.txt
4,292,2551,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184535.txt
4,293,182,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186077.txt
4,294,987,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186566.txt
4,295,699,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184507.txt
4,296,1160,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184189.txt
4,297,765,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186001.txt
4,298,1820,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184796.txt
4,299,2627,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187015.txt
4,300,1095,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184204.txt
4,301,2581,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184938.txt
4,302,1662,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185886.txt
4,303,1243,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184771.txt
4,304,428,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187187.txt
4,305,413,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185021.txt
4,306,595,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185585.txt
4,307,2214,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185459.txt
4,308,861,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185482.txt
4,309,231,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187182.txt
4,310,2168,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184544.txt
4,311,1787,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186396.txt
4,312,1916,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186026.txt
4,313,2818,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184280.txt
4,314,2327,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184324.txt
4,315,1631,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185460.txt
4,316,225,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187141.txt
4,317,2212,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186150.txt
4,318,697,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184261.txt
4,319,991,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186214.txt
4,320,672,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186847.txt
4,321,2701,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186051.txt
4,322,1857,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184557.txt
4,323,1015,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186348.txt
4,324,1421,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185486.txt
4,325,2602,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186109.txt
4,326,166,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184847.txt
4,327,2531,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187160.txt
4,328,2010,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186190.txt
4,329,1227,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185485.txt
4,330,1805,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186194.txt
4,331,470,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186104.txt
4,332,916,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186558.txt
4,333,122,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186329.txt
4,334,3073,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186053.txt
4,335,2132,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184418.txt
4,336,2003,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185498.txt
4,337,1923,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186032.txt
4,338,3047,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184320.txt
4,339,2751,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186333.txt
4,340,1980,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186387.txt
4,341,708,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187026.txt
4,342,1693,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185058.txt
4,343,1297,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185057.txt
4,344,1218,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184994.txt
4,345,1439,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186603.txt
4,346,1058,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186188.txt
4,347,124,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184258.txt
4,348,2619,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185825.txt
4,349,1804,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185310.txt
4,350,1201,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186365.txt
4,351,17,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186089.txt
4,352,2495,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184131.txt
4,353,2266,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186232.txt
4,354,607,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185750.txt
4,355,574,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185236.txt
4,356,544,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184316.txt
4,357,377,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184105.txt
4,358,1830,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186142.txt
4,359,1338,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184175.txt
4,360,1229,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186826.txt
4,361,1258,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187085.txt
4,362,2424,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185832.txt
4,363,1976,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185842.txt
4,364,1398,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187093.txt
4,365,2,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185219.txt
4,366,2015,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186621.txt
4,367,1663,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184540.txt
4,368,2742,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187011.txt
4,369,2322,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186080.txt
4,370,799,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185044.txt
4,371,800,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185050.txt
4,372,2471,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186081.txt
4,373,1947,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186230.txt
4,374,1427,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185487.txt
4,375,2062,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186231.txt
4,376,1930,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186783.txt
4,377,1409,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186164.txt
4,378,2685,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185548.txt
4,379,1271,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187046.txt
4,380,902,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186410.txt
4,381,174,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185542.txt
4,382,1114,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186201.txt
4,383,1010,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184211.txt
4,384,1316,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184177.txt
4,385,2138,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186233.txt
4,386,1862,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186591.txt
4,387,2867,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186087.txt
4,388,1459,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186415.txt
4,389,1786,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185847.txt
4,390,1647,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185851.txt
4,391,12,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185231.txt
4,392,3025,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187013.txt
4,393,2788,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186858.txt
4,394,1502,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184821.txt
4,395,1735,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185502.txt
4,396,498,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186139.txt
4,397,1231,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185491.txt
4,398,948,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185247.txt
4,399,534,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187186.txt
4,400,2147,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186596.txt
4,401,1519,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185530.txt
4,402,1694,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184346.txt
4,403,1179,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185718.txt
4,404,1244,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184765.txt
4,405,2913,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186085.txt
4,406,2586,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184904.txt
4,407,1111,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184364.txt
4,408,520,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185154.txt
4,409,1637,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184742.txt
4,410,1260,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184598.txt
4,411,511,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184276.txt
4,412,2027,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186609.txt
4,413,1751,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186235.txt
4,414,1068,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184774.txt
4,415,2691,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184108.txt
4,416,2300,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185505.txt
4,417,1510,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186011.txt
4,418,1087,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185126.txt
4,419,860,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184944.txt
4,420,123,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185620.txt
4,421,50,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184271.txt
4,422,2827,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184525.txt
4,423,2427,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186308.txt
4,424,2078,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184181.txt
4,425,150,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185998.txt
4,426,1410,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186602.txt
4,427,1291,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186562.txt
4,428,480,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184908.txt
4,429,442,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186312.txt
4,430,82,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186658.txt
4,431,22,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184852.txt
4,432,2218,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185303.txt
4,433,1239,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186833.txt
4,434,2640,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184483.txt
4,435,2493,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184657.txt
4,436,2431,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187002.txt
4,437,2103,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185262.txt
4,438,1696,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184811.txt
4,439,373,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185555.txt
4,440,2966,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185413.txt
4,441,2598,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186848.txt
4,442,2906,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184862.txt
4,443,2849,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184445.txt
4,444,998,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185721.txt
4,445,132,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184264.txt
4,446,2815,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185834.txt
4,447,2262,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185049.txt
4,448,1496,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185726.txt
4,449,1252,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184981.txt
4,450,284,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184931.txt
4,451,42,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185966.txt
4,452,2912,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184692.txt
4,453,1869,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185067.txt
4,454,1335,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186010.txt
4,455,1292,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186204.txt
4,456,1141,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186003.txt
4,457,327,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186470.txt
4,458,3006,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185412.txt
4,459,2505,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186068.txt
4,460,2087,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184142.txt
4,461,678,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186660.txt
4,462,539,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184470.txt
4,463,2333,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185990.txt
4,464,2182,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185302.txt
4,465,1066,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185442.txt
4,466,782,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184825.txt
4,467,87,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185423.txt
4,468,2368,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186484.txt
4,469,2061,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185937.txt
4,470,1145,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185240.txt
4,471,2203,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186187.txt
4,472,1511,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185518.txt
4,473,1503,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185281.txt
4,474,1156,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184162.txt
4,475,573,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184128.txt
4,476,129,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184502.txt
4,477,1518,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186039.txt
4,478,1460,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186401.txt
4,479,1329,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185257.txt
4,480,3039,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186245.txt
4,481,1267,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186416.txt
4,482,1177,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186205.txt
4,483,1033,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184761.txt
4,484,896,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185657.txt
4,485,706,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187032.txt
4,486,709,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186338.txt
4,487,211,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184312.txt
4,488,865,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185496.txt
4,489,525,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184538.txt
4,490,2637,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184520.txt
4,491,2589,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184910.txt
4,492,2012,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184977.txt
4,493,1950,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186581.txt
4,494,1725,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186023.txt
4,495,1573,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186342.txt
4,496,1378,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187050.txt
4,497,844,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185332.txt
4,498,115,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186665.txt
4,499,2689,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184130.txt
5,0,1625,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184959.txt
5,1,1230,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184957.txt
5,2,1094,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184562.txt
5,3,140,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187180.txt
5,4,1384,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184217.txt
5,5,218,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186511.txt
5,6,656,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186661.txt
5,7,3048,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185016.txt
5,8,727,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186516.txt
5,9,2746,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186469.txt
5,10,614,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186517.txt
5,11,1152,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185268.txt
5,12,1626,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184781.txt
5,13,2570,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186646.txt
5,14,1492,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185040.txt
5,15,159,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186513.txt
5,16,2666,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184865.txt
5,17,1571,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184555.txt
5,18,2280,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184828.txt
5,19,545,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185020.txt
5,20,843,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186613.txt
5,21,34,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185027.txt
5,22,1467,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184558.txt
5,23,472,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186662.txt
5,24,2254,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186597.txt
5,25,2527,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185039.txt
5,26,413,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185021.txt
5,27,1415,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184954.txt
5,28,1236,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184956.txt
5,29,1431,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184955.txt
5,30,2516,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184864.txt
5,31,1552,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184353.txt
5,32,1222,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186615.txt
5,33,2461,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186526.txt
5,34,2802,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186656.txt
5,35,1422,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184968.txt
5,36,2411,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186650.txt
5,37,2067,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186543.txt
5,38,1411,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186616.txt
5,39,934,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184830.txt
5,40,1124,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184833.txt
5,41,1408,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184773.txt
5,42,1069,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186605.txt
5,43,393,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186702.txt
5,44,1439,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186603.txt
5,45,1877,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184345.txt
5,46,1615,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184958.txt
5,47,2716,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185014.txt
5,48,1161,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185297.txt
5,49,780,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186954.txt
5,50,1181,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184360.txt
5,51,905,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184561.txt
5,52,542,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186501.txt
5,53,187,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185568.txt
5,54,2906,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184862.txt
5,55,1817,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184966.txt
5,56,1246,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186614.txt
5,57,2009,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184787.txt
5,58,776,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186983.txt
5,59,148,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185026.txt
5,60,2169,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184222.txt
5,61,2855,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184337.txt
5,62,1862,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186591.txt
5,63,1483,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184376.txt
5,64,704,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186462.txt
5,65,3075,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185572.txt
5,66,522,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187025.txt
5,67,343,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185031.txt
5,68,1543,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186975.txt
5,69,2235,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184223.txt
5,70,5,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186704.txt
5,71,2286,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186971.txt
